"동별(1)","동별(2)",동별(3),구분별(1),구분별(2),구분별(3),2012
"합계","용산구",서빙고동,유기동물보호현황,기타,소계,...
"합계","용산구",서빙고동,유기동물보호현황,기타,인도(주인),...
"합계","용산구",서빙고동,유기동물보호현황,기타,입양분양,...
"합계","용산구",서빙고동,유기동물보호현황,기타,폐사안락사,...
"합계","용산구",서빙고동,유기동물보호현황,기타,계류기증,...
"합계","용산구",보광동,유기동물보호현황,소계,소계,...
"합계","용산구",보광동,유기동물보호현황,개,소계,...
"합계","용산구",보광동,유기동물보호현황,개,인도(주인),...
"합계","용산구",보광동,유기동물보호현황,개,입양분양,...
"합계","용산구",보광동,유기동물보호현황,개,폐사안락사,...
"합계","용산구",보광동,유기동물보호현황,개,계류기증,...
"합계","용산구",보광동,유기동물보호현황,고양이,소계,...
"합계","용산구",보광동,유기동물보호현황,고양이,인도(주인),...
"합계","용산구",보광동,유기동물보호현황,고양이,입양분양,...
"합계","용산구",보광동,유기동물보호현황,고양이,폐사안락사,...
"합계","용산구",보광동,유기동물보호현황,고양이,계류기증,...
"합계","용산구",보광동,유기동물보호현황,기타,소계,...
"합계","용산구",보광동,유기동물보호현황,기타,인도(주인),...
"합계","용산구",보광동,유기동물보호현황,기타,입양분양,...
"합계","용산구",보광동,유기동물보호현황,기타,폐사안락사,...
"합계","용산구",보광동,유기동물보호현황,기타,계류기증,...
"합계","용산구",청파동,유기동물보호현황,소계,소계,...
"합계","용산구",청파동,유기동물보호현황,개,소계,...
"합계","용산구",청파동,유기동물보호현황,개,인도(주인),...
"합계","용산구",청파동,유기동물보호현황,개,입양분양,...
"합계","용산구",청파동,유기동물보호현황,개,폐사안락사,...
"합계","용산구",청파동,유기동물보호현황,개,계류기증,...
"합계","용산구",청파동,유기동물보호현황,고양이,소계,...
"합계","용산구",청파동,유기동물보호현황,고양이,인도(주인),...
"합계","용산구",청파동,유기동물보호현황,고양이,입양분양,...
"합계","용산구",청파동,유기동물보호현황,고양이,폐사안락사,...
"합계","용산구",청파동,유기동물보호현황,고양이,계류기증,...
"합계","용산구",청파동,유기동물보호현황,기타,소계,...
"합계","용산구",청파동,유기동물보호현황,기타,인도(주인),...
"합계","용산구",청파동,유기동물보호현황,기타,입양분양,...
"합계","용산구",청파동,유기동물보호현황,기타,폐사안락사,...
"합계","용산구",청파동,유기동물보호현황,기타,계류기증,...
"합계","용산구",원효로1동,유기동물보호현황,소계,소계,...
"합계","용산구",원효로1동,유기동물보호현황,개,소계,...
"합계","용산구",원효로1동,유기동물보호현황,개,인도(주인),...
"합계","용산구",원효로1동,유기동물보호현황,개,입양분양,...
"합계","용산구",원효로1동,유기동물보호현황,개,폐사안락사,...
"합계","용산구",원효로1동,유기동물보호현황,개,계류기증,...
"합계","용산구",원효로1동,유기동물보호현황,고양이,소계,...
"합계","용산구",원효로1동,유기동물보호현황,고양이,인도(주인),...
"합계","용산구",원효로1동,유기동물보호현황,고양이,입양분양,...
"합계","용산구",원효로1동,유기동물보호현황,고양이,폐사안락사,...
"합계","용산구",원효로1동,유기동물보호현황,고양이,계류기증,...
"합계","용산구",원효로1동,유기동물보호현황,기타,소계,...
"합계","용산구",원효로1동,유기동물보호현황,기타,인도(주인),...
"합계","용산구",원효로1동,유기동물보호현황,기타,입양분양,...
"합계","용산구",원효로1동,유기동물보호현황,기타,폐사안락사,...
"합계","용산구",원효로1동,유기동물보호현황,기타,계류기증,...
"합계","용산구",한강로동,유기동물보호현황,소계,소계,...
"합계","용산구",한강로동,유기동물보호현황,개,소계,...
"합계","용산구",한강로동,유기동물보호현황,개,인도(주인),...
"합계","용산구",한강로동,유기동물보호현황,개,입양분양,...
"합계","용산구",한강로동,유기동물보호현황,개,폐사안락사,...
"합계","용산구",한강로동,유기동물보호현황,개,계류기증,...
"합계","용산구",한강로동,유기동물보호현황,고양이,소계,...
"합계","용산구",한강로동,유기동물보호현황,고양이,인도(주인),...
"합계","용산구",한강로동,유기동물보호현황,고양이,입양분양,...
"합계","용산구",한강로동,유기동물보호현황,고양이,폐사안락사,...
"합계","용산구",한강로동,유기동물보호현황,고양이,계류기증,...
"합계","용산구",한강로동,유기동물보호현황,기타,소계,...
"합계","용산구",한강로동,유기동물보호현황,기타,인도(주인),...
"합계","용산구",한강로동,유기동물보호현황,기타,입양분양,...
"합계","용산구",한강로동,유기동물보호현황,기타,폐사안락사,...
"합계","용산구",한강로동,유기동물보호현황,기타,계류기증,...
"합계","용산구",한남동,유기동물보호현황,소계,소계,...
"합계","용산구",한남동,유기동물보호현황,개,소계,...
"합계","용산구",한남동,유기동물보호현황,개,인도(주인),...
"합계","용산구",한남동,유기동물보호현황,개,입양분양,...
"합계","용산구",한남동,유기동물보호현황,개,폐사안락사,...
"합계","용산구",한남동,유기동물보호현황,개,계류기증,...
"합계","용산구",한남동,유기동물보호현황,고양이,소계,...
"합계","용산구",한남동,유기동물보호현황,고양이,인도(주인),...
"합계","용산구",한남동,유기동물보호현황,고양이,입양분양,...
"합계","용산구",한남동,유기동물보호현황,고양이,폐사안락사,...
"합계","용산구",한남동,유기동물보호현황,고양이,계류기증,...
"합계","용산구",한남동,유기동물보호현황,기타,소계,...
"합계","용산구",한남동,유기동물보호현황,기타,인도(주인),...
"합계","용산구",한남동,유기동물보호현황,기타,입양분양,...
"합계","용산구",한남동,유기동물보호현황,기타,폐사안락사,...
"합계","용산구",한남동,유기동물보호현황,기타,계류기증,...
"합계","성동구",소계,유기동물보호현황,소계,소계,356
"합계","성동구",소계,유기동물보호현황,개,소계,206
"합계","성동구",소계,유기동물보호현황,개,인도(주인),33
"합계","성동구",소계,유기동물보호현황,개,입양분양,30
"합계","성동구",소계,유기동물보호현황,개,폐사안락사,127
"합계","성동구",소계,유기동물보호현황,개,계류기증,16
"합계","성동구",소계,유기동물보호현황,고양이,소계,142
"합계","성동구",소계,유기동물보호현황,고양이,인도(주인),1
"합계","성동구",소계,유기동물보호현황,고양이,입양분양,2
"합계","성동구",소계,유기동물보호현황,고양이,폐사안락사,124
"합계","성동구",소계,유기동물보호현황,고양이,계류기증,15
"합계","성동구",소계,유기동물보호현황,기타,소계,8
"합계","성동구",소계,유기동물보호현황,기타,입양분양,1
"합계","성동구",소계,유기동물보호현황,기타,폐사안락사,6
"합계","성동구",소계,유기동물보호현황,기타,계류기증,1
"합계","성동구",왕십리2동,유기동물보호현황,소계,소계,...
"합계","성동구",왕십리2동,유기동물보호현황,개,소계,...
"합계","성동구",왕십리2동,유기동물보호현황,개,인도(주인),...
"합계","성동구",왕십리2동,유기동물보호현황,개,입양분양,...
"합계","성동구",왕십리2동,유기동물보호현황,개,폐사안락사,...
"합계","성동구",왕십리2동,유기동물보호현황,개,계류기증,...
"합계","성동구",왕십리2동,유기동물보호현황,고양이,소계,...
"합계","성동구",왕십리2동,유기동물보호현황,고양이,인도(주인),...
"합계","성동구",왕십리2동,유기동물보호현황,고양이,입양분양,...
"합계","성동구",왕십리2동,유기동물보호현황,고양이,폐사안락사,...
"합계","성동구",왕십리2동,유기동물보호현황,고양이,계류기증,...
"합계","성동구",왕십리2동,유기동물보호현황,기타,소계,...
"합계","성동구",왕십리2동,유기동물보호현황,기타,인도(주인),...
"합계","성동구",왕십리2동,유기동물보호현황,기타,입양분양,...
"합계","성동구",왕십리2동,유기동물보호현황,기타,폐사안락사,...
"합계","성동구",왕십리2동,유기동물보호현황,기타,계류기증,...
"합계","성동구",마장동,유기동물보호현황,소계,소계,...
"합계","성동구",마장동,유기동물보호현황,개,소계,...
"합계","성동구",마장동,유기동물보호현황,개,인도(주인),...
"합계","성동구",마장동,유기동물보호현황,개,입양분양,...
"합계","성동구",마장동,유기동물보호현황,개,폐사안락사,...
"합계","성동구",마장동,유기동물보호현황,개,계류기증,...
"합계","성동구",마장동,유기동물보호현황,고양이,소계,...
"합계","성동구",마장동,유기동물보호현황,고양이,인도(주인),...
"합계","성동구",마장동,유기동물보호현황,고양이,입양분양,...
"합계","성동구",마장동,유기동물보호현황,고양이,폐사안락사,...
"합계","성동구",마장동,유기동물보호현황,고양이,계류기증,...
"합계","성동구",마장동,유기동물보호현황,기타,소계,...
"합계","성동구",마장동,유기동물보호현황,기타,인도(주인),...
"합계","성동구",마장동,유기동물보호현황,기타,입양분양,...
"합계","성동구",마장동,유기동물보호현황,기타,폐사안락사,...
